taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
-15,NaN,-0.00354564523544648,0,0.325316464154638,0.321770818919192,97,99
-14.5,NaN,0.00855068282026394,0.00855068282026394,0.305727007896907,0.314277690717171,97,99
-14,NaN,0.0219779550378006,0.0219779550378006,0.302102711628866,0.324080666666667,97,99
-13.5,NaN,0.0280645171295426,0.0280645171295426,0.313201365587629,0.341265882717172,97,99
-13,NaN,0.013673698590439,0.013673698590439,0.340164591773197,0.353838290363636,97,99
-12.5,NaN,-0.00322671572175393,0,0.362406514226804,0.35917979850505,97,99
-12,NaN,-0.0167306064013327,0,0.348200999865978,0.331470393464646,97,99
-11.5,NaN,-0.0230707184545446,0,0.306489060999999,0.283418342545454,97,99
-11,NaN,-0.0144598085093203,0,0.23401931571134,0.21955950720202,97,99
-10.5,NaN,-0.00490835876580392,0,0.174138105907217,0.169229747141413,97,99
-10,NaN,-0.00224453564646471,0,0.159162557,0.156918021353536,97,99
-9.5,NaN,-0.00127735245766938,0,0.150059079154639,0.148781726696969,97,99
-9,NaN,-0.000134409640737077,0,0.133620522216494,0.133486112575757,97,99
-8.5,NaN,-0.000307547478600262,0,0.121469440690721,0.121161893212121,97,99
-8,NaN,-0.00834656697594521,0,0.132923622309279,0.124577055333333,97,99
-7.5,NaN,-0.0228870513974801,0,0.153747567175258,0.130860515777778,97,99
-7,NaN,-0.0272005202591895,0,0.160421992329897,0.133221472070707,97,99
-6.5,NaN,-0.0228322970031235,0,0.152706708154639,0.129874411151515,97,99
-6,NaN,-0.0159166415141102,0,0.129490052948453,0.113573411434343,97,99
-5.5,NaN,-0.00747608551452698,0,0.109034787969072,0.101558702454545,97,99
-5,NaN,-0.00350066920254062,0,0.114253972525773,0.110753303323233,97,99
-4.5,NaN,-0.0019419175399355,0,0.128446873226804,0.126504955686869,97,99
-4,NaN,-0.000412385972925366,0,0.145328885659794,0.144916499686869,97,99
-3.5,NaN,-0.000273983712589854,0,0.161413162773196,0.161139179060606,97,99
